Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
Company,positionName,Salary,AverageSalary,Labels,Welfare,classification,Financing,personsNumber
哈啰出行,助力车产品经理,18k-36k,27.0,需求分析,"“14薪,E轮,期权奖励”","移动互联网,硬件",D轮及以上,2000
信用生活,产品经理,15k-28k,21.5,教育,"“上下班不打,话费补贴,双休,年终奖”","移动互联网,金融",A轮,50-150
刘家网,产品经理,16k-30k,23.0,移动互联网,“双休，五险一金，创业”,"移动互联网,电子商务",未融资,50-150
Remix,产品经理,9k-14k,11.5,产品设计,“弹性工作时间 年度旅游”,移动互联网,未融资,少于15
麦子科技,高级产品经理,20k-30k,25.0,用户研究,"“扁平管理,年底双薪”","移动互联网,医疗健康",A轮,15-50
趣头条,增长产品经理,25k-50k,37.5,项目管理,“福利待遇、发展前景”,移动互联网,上市公司,500-2000
河姆渡电子商务有限公司,高级产品经理,18k-25k,21.5,数据分析,"“年终奖金,项目奖金,五险一金,弹性工作”",电子商务,A轮,500-2000
快仓智能仓储,高级产品经理,20k-25k,22.5,电商,"“发展前景好,福利待遇好,项目好,技术氛围好”","硬件,数据服务",C轮,150-500
微盟,产品经理,15k-25k,20.0,社交,"“年底双薪,扁平管理,公司规模大”","移动互联网,电子商务",D轮及以上,2000
海万科技,产品经理,8k-15k,11.5,金融,“晋升和转内部旅游体检五险一金过节费年终奖”,"移动互联网,金融",不需要融资,500-2000
优复教育,产品经理,10k-20k,15.0,教育,“培训体系优，晋升机会大，福利好，授予股权”,"移动互联网,教育",A轮,15-50
爱库存,产品经理,15k-25k,20.0,移动互联网,“年底奖金、免费中晚餐、办公环境优”,电子商务,B轮,150-500
太美医疗科技,高级产品经理,15k-25k,20.0,产品设计,"“弹性时间,15薪,无限量零食,领导好”",移动互联网,D轮及以上,150-500
上海稻池网络科技有限公司,产品经理,15k-25k,20.0,项目管理,"“发展迅速,五险一金,上升空间”",移动互联网,未融资,15-50
VIP陪练,产品经理,15k-20k,17.5,数据分析,"“薪资待遇好,团队氛围佳,十三薪,弹性工作”","移动互联网,教育",B轮,500-2000
魔视智能,产品工程师,15k-20k,17.5,用户研究,"“自动驾驶,人工智能,ADAS,汽车电子”","企业服务,其他",A轮,50-150
薄荷,高级产品经理,15k-25k,20.0,产品设计,"“发展空间大,办公环境好,技术大牛多”","移动互联网,电子商务",B轮,50-150
捞月狗,产品经理,15k-30k,22.5,产品策划,"“发展空间大,团队氛围好,扁平化管理,电竞游戏”",移动互联网,C轮,50-150
溢米辅导,高级产品经理,18k-30k,24.0,大数据,“晋升机会 大牛教带 奖金福利”,"移动互联网,教育",B轮,2000
东方头条,产品经理,15k-25k,20.0,医疗健康,"“扁平化管理,晋升空间大,技术大牛多,弹性化”","移动互联网,社交网络",不需要融资,500-2000
毅诺网络科技,高级产品经理,20k-35k,27.5,交互设计,"“定期团建,零食下午茶,五险一金,节日福利”","移动互联网,广告营销",A轮,15-50
客佳,产品经理,10k-20k,15.0,医疗,“老板NICE 福利好 氛围好公司正规”,O2O,天使轮,50-150
万科,产品经理,20k-40k,30.0,SaaS,"“世界五百强,薪资待遇好,地产龙头企,挑战大”","生活服务,硬件",上市公司,2000
上海橡楠,产品经理,15k-20k,17.5,企业软件,"“行业前景,弹性工作,股权激励”",移动互联网,天使轮,15-50
海万科技,产品经理,8k-15k,11.5,银行,"“五险一金,过节福利,旅游、体检,生日礼金”","移动互联网,金融",不需要融资,500-2000
优复教育,产品经理,15k-30k,22.5,支付,“培训体系优，晋升机会大，福利好，授予股权”,"移动互联网,教育",A轮,15-50
VIP陪练,产品经理,12k-18k,15.0,教育,“产品经理”,"移动互联网,教育",B轮,500-2000
上海橡楠,产品经理,15k-20k,17.5,移动互联网,"“行业前景,弹性工作,股权激励”",移动互联网,天使轮,15-50
陆金所,25115Z-互联网金融产品经理,13k-26k,19.5,产品设计,"“五险一金,绩效奖金,带薪年假,定期体检”",金融,B轮,2000
天会皓闻,高级产品经理,30k-50k,40.0,移动产品/APP,"“数据产品,技术驱动,态度大数据”",移动互联网,不需要融资,50-150
盛付通,连尚钱包-高级产品经理,20k-40k,30.0,项目管理,"“大数据平台,千万级用户,弹性工作,福利待遇好”","移动互联网,金融",不需要融资,150-500
爱享到,高级产品经理,30k-50k,40.0,数据分析,“五险一金”,"移动互联网,生活服务",不需要融资,150-500
杭州绝地科技股份有限公司,欧美产品经理,15k-30k,22.5,金融,"“14薪,有爱团队,试用期全薪”","移动互联网,游戏",不需要融资,150-500
票牛网,用户端 产品经理,15k-28k,21.5,金融,"“完美的福利,竞争力薪酬,工作氛围好”","电子商务,移动互联网",B轮,50-150
太美医疗科技,高级产品经理 上海,15k-25k,20.0,金融,“五险一金 弹性时间 氛围轻松”,移动互联网,D轮及以上,150-500
狮博,产品经理,10k-20k,15.0,产品设计,"“空间大,餐补车贴,旅游基金,弹性工作”",其他、生活服务,不需要融资,50-150
爱客CRM,高级产品经理,15k-30k,22.5,用户研究,"“开放文化,成长空间大,优秀领导,AI”",移动互联网,B轮,150-500
微盟,产品经理（萌店）,10k-20k,15.0,金融,“弹性上班 10天年假 员工俱乐部 奖金补贴”,"移动互联网,电子商务",D轮及以上,2000
黑桃互动,商务/BD/产品引进经理,8k-15k,11.5,用户研究,“发展快”,游戏,不需要融资,500-2000
海万科技,产品经理,8k-16k,12.0,银行,"“旅游,体检,过节费,年终奖”","移动互联网,金融",不需要融资,500-2000
太美医疗科技,高级产品经理,15k-20k,17.5,支付,“五险一金 弹性时间 氛围轻松”,移动互联网,D轮及以上,150-500
黑湖科技,产品经理,18k-35k,26.5,云计算,“硅谷文化 大牛团队 顶级vc 免费三餐”,"企业服务,数据服务",A轮,50-150
平安健康互联网,产品经理,16k-30k,23.0,大数据,“上市公司，热门行业，发展空间大”,"移动互联网,医疗健康",A轮,2000
途家网,产品经理,18k-35k,26.5,用户研究,"“六险一金,部门旅游,晋升空间,行业独角兽”","移动互联网,O2O",D轮及以上,500-2000
R2.ai,AI产品经理,18k-30k,24.0,需求分析,"“AI,机器学习”",人工智能,B轮,15-50
电银信息,高级产品经理,20k-35k,27.5,企业服务,“五险一金、公司团建、年度体检、”,"移动互联网,电子商务",未融资,500-2000
上海青客,产品经理,15k-25k,20.0,医疗健康,"“带薪年假,项目奖,年终奖”","移动互联网,O2O",C轮,500-2000
